A,0,21200615,0.28953608870506287
A,0,21200616,0.9346604347229004
A,0,21200617,0.08317706733942032
A,0,21200618,1.5311506986618042
A,0,21200619,0.0
A,0,21200620,1.615830898284912
A,0,21200621,4.068027496337891
A,0,21200622,5.5531721115112305
A,0,21200623,10.812891006469727
A,0,21200624,17.69521713256836
A,0,21200625,27.466075897216797
A,0,21200626,0.0
A,0,21200627,45.99339294433594
A,0,21200628,0.0
A,0,21200629,40.88836669921875
A,0,21200630,60.06761169433594
A,0,21200701,67.70891571044922
A,0,21200702,53.77961349487305
A,0,21200703,58.69180679321289
A,0,21200704,45.82388687133789
A,0,21200705,52.330997467041016
A,0,21200706,47.11283874511719
A,0,21200707,49.37974548339844
A,0,21200708,0.0
A,0,21200709,52.229068756103516
A,0,21200710,53.02219009399414
A,0,21200711,0.0
A,0,21200712,57.65107345581055
A,0,21200713,56.30449676513672
A,0,21200714,59.10182571411133
A,1,21200615,0.26041969656944275
A,1,21200616,0.8987469673156738
A,1,21200617,0.16572946310043335
A,1,21200618,1.4793848991394043
A,1,21200619,0.0
A,1,21200620,1.5459868907928467
A,1,21200621,3.7427725791931152
A,1,21200622,5.221573829650879
A,1,21200623,10.340042114257812
A,1,21200624,16.857633590698242
A,1,21200625,26.530006408691406
A,1,21200626,0.0
A,1,21200627,44.18896484375
A,1,21200628,0.0
A,1,21200629,39.49630355834961
A,1,21200630,57.79199981689453
A,1,21200701,65.32652282714844
A,1,21200702,51.79977798461914
A,1,21200703,56.58102035522461
A,1,21200704,44.1362190246582
A,1,21200705,50.46367263793945
A,1,21200706,45.34358596801758
A,1,21200707,47.632572174072266
A,1,21200708,0.0
A,1,21200709,50.27428436279297
A,1,21200710,51.10508728027344
A,1,21200711,0.0
A,1,21200712,55.48451232910156
A,1,21200713,54.26173782348633
A,1,21200714,57.019649505615234
A,2,21200615,0.2988234758377075
A,2,21200616,0.9255971312522888
A,2,21200617,0.11397222429513931
A,2,21200618,1.511512279510498
A,2,21200619,0.0
A,2,21200620,1.601652979850769
A,2,21200621,3.9119203090667725
A,2,21200622,5.398419380187988
A,2,21200623,10.576144218444824
A,2,21200624,17.272275924682617
A,2,21200625,26.9898681640625
A,2,21200626,0.0
A,2,21200627,45.08292007446289
A,2,21200628,0.0
A,2,21200629,40.183143615722656
A,2,21200630,58.91569137573242
A,2,21200701,66.46590423583984
A,2,21200702,52.77583694458008
A,2,21200703,57.61234664916992
A,2,21200704,44.96236038208008
A,2,21200705,51.36753845214844
A,2,21200706,46.203731536865234
A,2,21200707,48.49123764038086
A,2,21200708,0.0
A,2,21200709,51.2449836730957
A,2,21200710,52.04524612426758
A,2,21200711,0.0
A,2,21200712,56.55024719238281
A,2,21200713,55.259891510009766
A,2,21200714,58.027889251708984
A,3,21200615,0.2581632137298584
A,3,21200616,0.9813323616981506
A,3,21200617,0.11745444685220718
A,3,21200618,1.559850811958313
A,3,21200619,0.0
A,3,21200620,1.6486924886703491
A,3,21200621,4.2033467292785645
A,3,21200622,5.689646244049072
A,3,21200623,11.059285163879395
A,3,21200624,18.156057357788086
A,3,21200625,27.927968978881836
A,3,21200626,0.0
A,3,21200627,46.92850875854492
A,3,21200628,0.0
A,3,21200629,41.59572219848633
A,3,21200630,61.215328216552734
A,3,21200701,68.99009704589844
A,3,21200702,54.75516128540039
A,3,21200703,59.755165100097656
A,3,21200704,46.659358978271484
A,3,21200705,53.3027229309082
A,3,21200706,48.031471252441406
A,3,21200707,50.23094177246094
A,3,21200708,0.0
A,3,21200709,53.25288009643555
A,3,21200710,54.00533676147461
A,3,21200711,0.0
A,3,21200712,58.77804946899414
A,3,21200713,57.389862060546875
A,3,21200714,60.22462463378906
A,4,21200615,0.25402066111564636
A,4,21200616,0.9948925375938416
A,4,21200617,0.12271802872419357
A,4,21200618,1.5676188468933105
A,4,21200619,0.0
A,4,21200620,1.6620806455612183
A,4,21200621,4.2416205406188965
A,4,21200622,5.731448173522949
A,4,21200623,11.129008293151855
A,4,21200624,18.28350257873535
A,4,21200625,28.05829429626465
A,4,21200626,0.0
A,4,21200627,47.18923568725586
A,4,21200628,0.0
A,4,21200629,41.79665756225586
A,4,21200630,61.53490447998047
A,4,21200701,69.34156036376953
A,4,21200702,55.02854537963867
A,4,21200703,60.051753997802734
A,4,21200704,46.891971588134766
A,4,21200705,53.571956634521484
A,4,21200706,48.28565979003906
A,4,21200707,50.468746185302734
A,4,21200708,0.0
A,4,21200709,53.53824996948242
A,4,21200710,54.28157424926758
A,4,21200711,0.0
A,4,21200712,59.09201431274414
A,4,21200713,57.68970489501953
A,4,21200714,60.535823822021484
A,5,21200615,0.2944050431251526
A,5,21200616,0.8983202576637268
A,5,21200617,0.05527246370911598
A,5,21200618,1.5074595212936401
A,5,21200619,0.0
A,5,21200620,1.595928430557251
A,5,21200621,4.015250205993652
A,5,21200622,5.507718086242676
A,5,21200623,10.720671653747559
A,5,21200624,17.516145706176758
A,5,21200625,27.30852508544922
A,5,21200626,0.0
A,5,21200627,45.64216995239258
A,5,21200628,0.0
A,5,21200629,40.647010803222656
A,5,21200630,59.64436721801758
A,5,21200701,67.25684356689453
A,5,21200702,53.427284240722656
A,5,21200703,58.32793045043945
A,5,21200704,45.52817916870117
A,5,21200705,51.99591064453125
A,5,21200706,46.78294372558594
A,5,21200707,49.08243942260742
A,5,21200708,0.0
A,5,21200709,51.83350372314453
A,5,21200710,52.685333251953125
A,5,21200711,0.0
A,5,21200712,57.236968994140625
A,5,21200713,55.90071105957031
A,5,21200714,58.70311737060547
A,6,21200615,0.3020905554294586
A,6,21200616,0.9466726779937744
A,6,21200617,0.05705457180738449
A,6,21200618,1.5414961576461792
A,6,21200619,0.0
A,6,21200620,1.6336369514465332
A,6,21200621,4.132066249847412
A,6,21200622,5.624721527099609
A,6,21200623,10.9061918258667
A,6,21200624,17.852275848388672
A,6,21200625,27.65176773071289
A,6,21200626,0.0
A,6,21200627,46.341278076171875
A,6,21200628,0.0
A,6,21200629,41.16476058959961
A,6,21200630,60.504451751708984
A,6,21200701,68.1572036743164
A,6,21200702,54.168663024902344
A,6,21200703,59.095924377441406
A,6,21200704,46.14981460571289
A,6,21200705,52.687042236328125
A,6,21200706,47.447662353515625
A,6,21200707,49.71665954589844
A,6,21200708,0.0
A,6,21200709,52.6045036315918
A,6,21200710,53.39449691772461
A,6,21200711,0.0
A,6,21200712,58.068607330322266
A,6,21200713,56.69187545776367
A,6,21200714,59.49919128417969
A,7,21200615,0.2873813807964325
A,7,21200616,0.9080369472503662
A,7,21200617,0.08094951510429382
A,7,21200618,1.511245846748352
A,7,21200619,0.0
A,7,21200620,1.5946393013000488
A,7,21200621,3.9969401359558105
A,7,21200622,5.482676982879639
A,7,21200623,10.700684547424316
A,7,21200624,17.489988327026367
A,7,21200625,27.257009506225586
A,7,21200626,0.0
A,7,21200627,45.567604064941406
A,7,21200628,0.0
A,7,21200629,40.57304382324219
A,7,21200630,59.54322052001953
A,7,21200701,67.15612030029297
A,7,21200702,53.32902145385742
A,7,21200703,58.22072219848633
A,7,21200704,45.44430160522461
A,7,21200705,51.906654357910156
A,7,21200706,46.705806732177734
A,7,21200707,48.99225997924805
A,7,21200708,0.0
A,7,21200709,51.76054000854492
A,7,21200710,52.58855438232422
A,7,21200711,0.0
A,7,21200712,57.14427947998047
A,7,21200713,55.821746826171875
A,7,21200714,58.614654541015625
A,8,21200615,0.303585946559906
A,8,21200616,0.9337365627288818
A,8,21200617,0.07147395610809326
A,8,21200618,1.5313318967819214
A,8,21200619,0.0
A,8,21200620,1.6234467029571533
A,8,21200621,4.063284397125244
A,8,21200622,5.553099155426025
A,8,21200623,10.79747200012207
A,8,21200624,17.663423538208008
A,8,21200625,27.435989379882812
A,8,21200626,0.0
A,8,21200627,45.93199157714844
A,8,21200628,0.0
A,8,21200629,40.844970703125
A,8,21200630,59.99159622192383
A,8,21200701,67.6066665649414
A,8,21200702,53.71653366088867
A,8,21200703,58.61878204345703
A,8,21200704,45.76658248901367
A,8,21200705,52.25994873046875
A,8,21200706,47.0458869934082
A,8,21200707,49.323150634765625
A,8,21200708,0.0
A,8,21200709,52.161258697509766
A,8,21200710,52.9572639465332
A,8,21200711,0.0
A,8,21200712,57.5738410949707
A,8,21200713,56.224578857421875
A,8,21200714,59.018280029296875
A,9,21200615,0.25269386172294617
A,9,21200616,0.8887801170349121
A,9,21200617,0.16488555073738098
A,9,21200618,1.4740419387817383
A,9,21200619,0.0
A,9,21200620,1.5366792678833008
A,9,21200621,3.742692232131958
A,9,21200622,5.218196868896484
A,9,21200623,10.341717720031738
A,9,21200624,16.86067008972168
A,9,21200625,26.53902244567871
A,9,21200626,0.0
A,9,21200627,44.1978874206543
A,9,21200628,0.0
A,9,21200629,39.50624084472656
A,9,21200630,57.80971145629883
A,9,21200701,65.35893249511719
A,9,21200702,51.81482696533203
A,9,21200703,56.60680389404297
